YLR080W,EMP46,Protein EMP46 precursor,2A6V,,,_group392
YLR081W,GAL2,Galactose transporter,,,,hart et al 32
YLR083C,EMP70,Endomembrane protein EMP70 precursor,,,,hart et al 353
YLR085C,ARP6,Actin-like protein ARP6,,238,21,hart et al 9
YLR086W,SMC4,Structural maintenance of chromosomes protein 4,,573,36,hart et al 86
YLR093C,NYV1,Vacuolar v-SNARE NYV1,2FZ0,1890,46,_group9
YLR095C,IOC2,ISWI one complex protein 2,,7520,12,hart et al 61
YLR096W,KIN2,Serine/threonine-protein kinase KIN2,,,,_group228
YLR097C,HRT3,F-box protein HRT3,,0,26,_group673
YLR100W,ERG27,3-keto-steroid reductase,,0,32,_group153
YLR102C,APC9,Anaphase-promoting complex subunit 9,,,,hart et al 23
YLR103C,CDC45,Cell division control protein 45,,1730,78,_group787
YLR105C,SEN2,tRNA-splicing endonuclease subunit SEN2,,319,28,_group463
YLR106C,MDN1,Midasin,,538,0,_group897
YLR109W,AHP1,Peroxiredoxin type-2,,16200,-106,_group524
YLR113W,HOG1,Mitogen-activated protein kinase HOG1,,6780,273,hart et al 230
YLR115W,CFT2,Protein CFT2,2I7X,3060,12,hart et al 11
YLR116W,MSL5,Branchpoint-bridging protein,,4380,39,hart et al 262
YLR117C,CLF1,Pre-mRNA-splicing factor CLF1,,2140,31,hart et al 16
YLR119W,SRN2,Protein SRN2,2P22,0,66,hart et al 116
YLR123C,,,,,,_group842
YLR124W,,,,,,_group950
YLR125W,,Putative uncharacterized protein YLR125W,,,,_group530
YLR127C,APC2,Anaphase-promoting complex subunit 2,1LDD,432,30,hart et al 23
YLR128W,DCN1,Defective in cullin neddylation protein 1,3BQ3,,,_group673
YLR129W,DIP2,DOM34-interacting protein 2,,9620,41,hart et al 4
YLR131C,ACE2,Metallothionein expression activator,,538,3,_group469
YLR132C,,Uncharacterized protein YLR132C,,486,29,_group297
YLR133W,CKI1,Choline kinase,,3930,64,hart et al 39
YLR134W,PDC5,Pyruvate decarboxylase isozyme 2,,471000,0,_group582
YLR135W,SLX4,Structure-specific endonuclease subunit SLX4,,274,31,doubleton10
YLR138W,NHA1,Na(+)/H(+) antiporter,,1480,-299,_group612
YLR139C,mitochondrial precursor,Sigma-like sequence protein 1,,3430,-3308,hart et al 332
YLR141W,RRN5,RNA polymerase I-specific transcription initiation factor RRN5,,0,11,_group1
YLR144C,3(4)-beta-glucanase 2,Endo-1,,1420,22,_group1013
YLR145W,RMP1,Ribonuclease MRP protein subunit RMP1,,556,-327,_group263
YLR146C,SPE4,Spermine synthase,,3870,82,hart et al 263
YLR147C,SMD3,Small nuclear ribonucleoprotein Sm D3,,,,hart et al 14
YLR148W,PEP3,Vacuolar membrane protein PEP3,,2020,52,hart et al 60
YLR150W,STM1,Suppressor protein STM1,,46800,184,_group718
YLR154C,RNH203,Ribonuclease H2 subunit C,,556,18,hart et al 190
YLR163C,mitochondrial precursor,Mitochondrial-processing peptidase subunit beta,1HR6,1360,1961,hart et al 217
YLR166C,SEC10,Exocyst complex component SEC10,,2340,58,hart et al 42
YLR167W,RPS31,40S ribosomal protein S37,,,,_group458
YLR170C,APS1,AP-1 complex subunit theta-1,,6370,0,hart et al 68
YLR175W,CBF5,H/ACA ribonucleoprotein complex subunit 4,,33600,30,hart et al 337
YLR176C,RFX1,RFX-like DNA-binding protein RFX1,,377,53,_group834
YLR178C,TFS1,Carboxypeptidase Y inhibitor,1WPX,1030,55,_group1037
YLR179C,,Uncharacterized protein YLR179C,,6230,66,hart et al 56
YLR180W,SAM1,S-adenosylmethionine synthetase 1,,103000,0,hart et al 347
YLR181C,VTA1,Vacuolar protein sorting-associated protein VTA1,"2RKK,2RKL",4400,32,_group766
YLR182W,SWI6,Regulatory protein SWI6,1SW6,3340,17,hart et al 148
YLR183C,TOS4,Transcription factor TOS4,,284,17,_group1106
YLR185W,RPL37A,60S ribosomal protein L37-A,,21800,316,_group169
YLR186W,EMG1,Nucleolar essential protein 1,2V3J,,,hart et al 4
YLR187W,SKG3,Protein SKG3,,0,14,_group1106
YLR188W,mitochondrial precursor,ATP-dependent permease MDL1,,1040,22,_group1144
YLR190W,MMR1,Mitochondrial MYO2 receptor-related protein 1,,1070,26,_group1106
YLR191W,PEX13,Peroxisomal membrane protein PAS20,2V1R,7900,44,_group650
YLR192C,HCR1,Probable eukaryotic translation initiation factor 3 30 kDa subunit,,17900,36,hart et al 19
YLR196W,PWP1,Periodic tryptophan protein 1,,43800,46,hart et al 20
YLR197W,SIK1,Protein SIK1,,13500,18,hart et al 83
YLR198C,,,,,,doubleton36
YLR199C,PBA1,Uncharacterized protein YLR199C,,1350,95,hart et al 168
YLR200W,YKE2,Prefoldin subunit 6,,784,112,hart et al 50
YLR203C,MSS51,Protein MSS51,,4800,87,hart et al 340
YLR204W,QRI5,Protein QRI5,,,,doubleton42
YLR206W,ENT2,Epsin-2,,1970,18,_group379
YLR207W,HRD3,ERAD-associated E3 ubiquitin-protein ligase component HRD3 precursor,,,,doubleton43
YLR208W,SEC13,Protein transport protein SEC13,2PM7,21400,-282,hart et al 58
YLR210W,CLB4,G2/mitotic-specific cyclin-4,,98.9,0,hart et al 43
YLR212C,TUB4,Tubulin gamma chain,,7200,41,hart et al 92
YLR215C,CDC123,Cell division cycle protein 123,,4850,93,hart et al 26
YLR216C,CPR6,Peptidyl-prolyl cis-trans isomerase CPR6,,18600,89,hart et al 277
YLR219W,MSC3,Meiotic sister-chromatid recombination protein 3,,131,92,_group1106
YLR221C,RSA3,Ribosome assembly protein 3,,2940,83,hart et al 301
YLR222C,UTP13,U3 small nucleolar RNA-associated protein 13,,8070,53,hart et al 4
YLR223C,IFH1,Protein IFH1,,1430,62,_group309
YLR224W,,F-box protein YLR224W,,,,_group673
YLR226W,BUR2,Protein BUR2,,2910,115,hart et al 265
YLR228C,ECM22,Sterol regulatory element-binding protein ECM22,,78.6,2,_group993
YLR229C,CDC42,Cell division control protein 42,,,,_group3
YLR233C,EST1,Telomere elongation protein EST1,,,,_group508
YLR234W,TOP3,DNA topoisomerase 3,,468,27,_group55
YLR238W,FAR10,Factor arrest protein 10,,0,2,_group680
YLR240W,VPS34,Phosphatidylinositol 3-kinase VPS34,,1080,22,hart et al 131
YLR244C,MAP1,Methionine aminopeptidase 1 precursor,,19600,669,hart et al 252
YLR246W,ERF2,Palmitoyltransferase ERF2,,,,doubleton44
YLR248W,RCK2,Serine/threonine-protein kinase RCK2,,1790,72,hart et al 230
YLR249W,YEF3,Elongation factor 3A,2IW3,871000,191,hart et al 394
YLR256W,HAP1,Heme-responsive zinc finger transcription factor HAP1,1HWT,,,_group12
YLR258W,GSY2,Glycogen [starch] synthase isoform 2,,14600,0,hart et al 145
YLR259C,mitochondrial precursor,Heat shock protein 60,,,,hart et al 161
YLR261C,,,,,,_group957
YLR262C,YPT6,GTP-binding protein YPT6,,7720,0,hart et al 141
YLR263W,RED1,Protein RED1,,,,hart et al 13
YLR265C,NEJ1,Non-homologous end-joining protein 1,,377,28,_group630
YLR268W,SEC22,Protein transport protein SEC22,,396,17,hart et al 72
YLR270W,DCS1,Scavenger mRNA decapping enzyme DcpS,,9920,38,hart et al 226
YLR272C,YCS4,Condensin complex subunit 1,,2540,-2499,hart et al 86
YLR273C,PIG1,Serine/threonine-protein phosphatase 1 regulatory subunit PIG1,,,,_group1027
YLR274W,MCM5,Minichromosome maintenance protein 5,,10300,43,_group787
YLR275W,SMD2,Small nuclear ribonucleoprotein Sm D2,,799,44,hart et al 14
YLR276C,DBP9,ATP-dependent RNA helicase DBP9,,,,_group526
YLR277C,YSH1,Endoribonuclease YSH1,,17400,34,hart et al 11
YLR278C,,Probable transcriptional regulatory protein YLR278C,,1080,25,hart et al 2
YLR285W,NNT1,Putative nicotinamide N-methyltransferase,,7280,-229,_group948
YLR287C,,Uncharacterized protein YLR287C,,9100,83,hart et al 302
YLR288C,MEC3,DNA damage checkpoint control protein MEC3,,414,0,hart et al 191
YLR291C,GCD7,Translation initiation factor eIF-2B subunit beta,,6650,124,hart et al 26
YLR292C,SEC72,Translocation protein SEC72,,5290,0,hart et al 112
YLR293C,GSP1,GTP-binding nuclear protein GSP1/CNR1,,,,hart et al 77
YLR298C,YHC1,U1 small nuclear ribonucleoprotein C homolog,,2140,74,hart et al 14
YLR305C,STT4,Phosphatidylinositol 4-kinase STT4,,846,27,doubleton39
YLR306W,UBC12,NEDD8-conjugating enzyme UBC12,,,,_group870
YLR309C,IMH1,Golgin IMH1,,2350,219,_group837
YLR310C,CDC25,Cell division control protein 25,,319,16,hart et al 166
YLR312W-A,mitochondrial precursor,60S ribosomal protein L15,,6490,453,hart et al 8
YLR313C,SPH1,Protein SPH1,,672,31,_group468
YLR314C,CDC3,Cell division control protein 3,,,,hart et al 47
YLR315W,NKP2,Central kinetochore subunit NKP2,,1630,-294,hart et al 24
YLR316C,TAD3,tRNA-specific adenosine deaminase subunit TAD3,,892,25,doubleton35
YLR317W,,,,,,doubleton45
YLR319C,BUD6,Bud site selection protein 6,,2610,35,hart et al 309
YLR320W,MMS22,Methyl methanesulfonate-sensitivity protein 22,,,,hart et al 27
YLR321C,SFH1,Chromatin structure remodeling complex protein SFH1,,3940,5,hart et al 6
YLR322W,,,,,,_group957
YLR324W,PEX30,Peroxisomal membrane protein PEX30,,4570,54,_group838
YLR327C,TMA10,STF2-like protein YLR327C,,504,0,_group961
YLR328W,NMA1,Nicotinamide-nucleotide adenylyltransferase 1,,5130,60,hart et al 280
YLR329W,REC102,Meiotic recombination protein REC102,,,,_group634
YLR330W,CHS5,Chitin biosynthesis protein CHS5,,172,228,hart et al 146
YLR332W,MID2,Mating process protein MID2,,0,53,_group719
YLR335W,NUP2,Nucleoporin NUP2,1UN0,2960,21,hart et al 10
YLR336C,SGD1,Suppressor of glycerol defect protein 1,,3060,51,_group673
YLR337C,VRP1,Verprolin,,,,hart et al 32
YLR340W,RPP0,60S acidic ribosomal protein P0,,,,hart et al 302
YLR342W,3-beta-glucan synthase component GLS1,1,,,,hart et al 36
YLR345W,6-biphosphatase YLR345W,Putative 6-phosphofructo-2-kinase/fructose-2,,3380,73,hart et al 237
YLR347C,KAP95,Importin beta-1 subunit,2BPT,51700,36,hart et al 391
YLR352W,,F-box protein YLR352W,,125,7,_group673
YLR353W,BUD8,Bud site selection protein 8,,,,doubleton27
YLR354C,TAL1,Transaldolase,,53000,136,hart et al 298
YLR355C,mitochondrial precursor,Ketol-acid reductoisomerase,,883000,350,hart et al 212
YLR357W,RSC2,Chromatin structure-remodeling complex protein RSC2,,2330,23,hart et al 6
YLR358C,,,,1730,169,_group957
YLR359W,ADE13,Adenylosuccinate lyase,,,,hart et al 2
YLR360W,VPS38,Vacuolar protein sorting-associated protein 38,,1070,40,hart et al 131
YLR362W,STE11,Serine/threonine-protein kinase STE11,1OW5,736,79,hart et al 245
YLR363C,NMD4,Nonsense-mediated decay protein 4,,6090,93,_group10
YLR366W,,,,,,doubleton46
YLR368W,MDM30,Mitochondrial distribution and morphology protein 30,,,,_group673
YLR369W,mitochondrial precursor,Heat shock protein SSQ1,,5550,61,_group530
YLR370C,ARC18,ARP2/3 complex 21 kDa subunit,,1920,51,hart et al 46
YLR371W,ROM2,RHO1 GDP-GTP exchange protein 2,,,,hart et al 88
YLR373C,VID22,Vacuolar import and degradation protein 22,,2950,22,hart et al 151
YLR376C,PSY3,Platinum sensitivity protein 3,,876,39,_group487
YLR378C,SEC61,Protein transport protein SEC61,,24800,174,_group441
YLR381W,CTF3,Central kinetochore subunit CTF3,,319,26,hart et al 24
YLR382C,mitochondrial precursor,Leucyl-tRNA synthetase,,2120,46,hart et al 215
YLR383W,SMC6,Structural maintenance of chromosomes protein 6,,339,57,hart et al 197
YLR384C,IKI3,Elongator complex protein 1,,10500,165,hart et al 66
YLR385C,SWC7,SWR1-complex protein 7,,4240,-312,hart et al 9
YLR386W,VAC14,Vacuole morphology and inheritance protein 14,,12400,60,hart et al 297
YLR394W,CST9,Chromosome stability protein 9,,,,_group621
YLR396C,VPS33,Vacuolar protein sorting-associated protein 33,,830,34,hart et al 60
YLR398C,SKI2,Antiviral helicase SKI2,,5770,40,hart et al 109
YLR399C,BDF1,Bromodomain-containing factor 1,,8100,59,hart et al 9
YLR401C,DUS3,tRNA-dihydrouridine synthase 3,,3630,19,_group1106
YLR407W,,Uncharacterized protein YLR407W,,3140,46,hart et al 15
YLR409C,UTP21,WD repeat protein YLR409C,,2020,0,hart et al 4
YLR410W,VIP1,Cortical actin cytoskeleton protein VIP1,,8810,0,hart et al 107
YLR417W,VPS36,Vacuolar protein sorting-associated protein 36,"2CAY,2J9U,1U5T",2470,166,hart et al 188
YLR418C,CDC73,Cell division control protein 73,,538,130,hart et al 15
YLR419W,,Putative ATP-dependent RNA helicase YLR419W,,195,26,_group741
YLR421C,RPN13,26S proteasome regulatory subunit RPN13,,12200,-102,hart et al 2
YLR423C,ATG17,Autophagy-related protein 17,,358,43,hart et al 105
YLR424W,SPP382,Pre-mRNA-splicing factor SPP382,,556,28,hart et al 16
YLR425W,TUS1,Rho1 guanine nucleotide exchange factor TUS1,,,,hart et al 88
YLR429W,CRN1,Coronin-like protein,,2900,23,hart et al 33
YLR430W,SEN1,Helicase SEN1,,125,0,hart et al 111
YLR432W,IMD3,Probable inosine-5'-monophosphate dehydrogenase IMD3,,26300,650,hart et al 187
YLR433C,CNA1,Serine/threonine-protein phosphatase 2B catalytic subunit A1,,7040,32,hart et al 155
YLR435W,TSR2,Pre-rRNA-processing protein TSR2,,13400,27,hart et al 197
YLR436C,ECM30,Extracellular matrix protein 30,,1080,40,hart et al 183
YLR438C-A,LSM3,U6 snRNA-associated Sm-like protein LSm3,3BW1,7060,0,hart et al 21
YLR439W,mitochondrial precursor,60S ribosomal protein L4,,7700,-384,hart et al 8
YLR440C,SEC39,Protein transport protein SEC39,,1840,35,hart et al 72
YLR442C,SIR3,Regulatory protein SIR3,2FL7,1400,0,hart et al 121
YLR443W,ECM7,Extracellular matrix protein 7,,,,_group1065
YLR447C,VMA6,Vacuolar ATP synthase subunit d,,1630,1348,hart et al 238
YLR449W,FPR4,FK506-binding protein 4,,14100,11,hart et al 20
YLR452C,SST2,Protein SST2,,5980,60,_group988
YLR453C,RIF2,Protein RIF2,,589,58,_group502
YLR457C,NBP1,NAP1-binding protein,,339,31,_group988
YML001W,YPT7,GTP-binding protein YPT7,1KY3,5530,0,hart et al 62
YML006C,GIS4,Protein GIS4,,222,50,_group299
YML007W,YAP1,AP-1-like transcription factor YAP1,"1SSE,1SSE",1620,23,hart et al 397
YML008C,ERG6,Sterol 24-C-methyltransferase,,53800,135,_group153
YML010W,SPT5,Transcription elongation factor SPT5,,2340,3,hart et al 64
YML011C,RAD33,DNA repair protein RAD33,,1080,4,doubleton41
YML012W,ERV25,Endoplasmic reticulum vesicle protein 25 precursor,,51700,215,hart et al 108
YML013W,UBX2,UBX domain-containing protein 2,,12600,51,_group583
YML015C,TAF11,Transcription initiation factor TFIID subunit 11,,,,hart et al 7
YML016C,PPZ1,Serine/threonine-protein phosphatase PP-Z1,,217,50,hart et al 358
YML017W,PSP2,Protein PSP2,,2190,20,hart et al 357
YML019W,OST6,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST6,,1080,24,_group773
YML022W,APT1,Adenine phosphoribosyltransferase 1,1G2Q,11200,-112,doubleton19
YML023C,NSE5,Non-structural maintenance of chromosome element 5,,907,36,doubleton21
YML024W,RPS17A,40S ribosomal protein S17-A,,30900,-1238,_group674
YML025C,mitochondrial precursor,60S ribosomal protein YmL6,,1180,50,hart et al 8
YML027W,YOX1,Homeobox protein YOX1,,861,3,_group1106
YML028W,TSA1,Peroxiredoxin TSA1,,378000,-129,_group3
YML032C,RAD52,DNA repair and recombination protein RAD52,,1080,27,hart et al 34
YML034W,SRC1,Protein SRC1,,2100,31,_group1106
YML035C,AMD1,AMP deaminase,,3910,33,hart et al 209
YML036W,CGI121,Protein CGI121,,,,hart et al 96
YML038C,YMD8,Uncharacterized transporter YML038C,,,,_group988
YML041C,VPS71,Vacuolar protein sorting-associated protein 71,,0,75,hart et al 9
YML043C,RRN11,RNA polymerase I-specific transcription initiation factor RRN11,,476,23,_group377
YML046W,PRP39,Pre-mRNA-processing factor 39,,4460,62,hart et al 14
YML049C,RSE1,Pre-mRNA-splicing factor RSE1,,,,hart et al 12
YML051W,GAL80,Galactose/lactose metabolism regulatory protein GAL80,3BTV,784,2856,_group1
YML054C,mitochondrial precursor,Cytochrome b2,1KBI,4590,54,_group530
YML056C,IMD4,Probable inosine-5'-monophosphate dehydrogenase IMD4,,2970,65,hart et al 187
YML057W,CMP2,Serine/threonine-protein phosphatase 2B catalytic subunit A2,,7110,47,hart et al 155
YML058W,SML1,Ribonucleotide reductase inhibitor protein SML1,,18800,0,_group1162
YML062C,MFT1,THO complex subunit MFT1,,5910,43,hart et al 28
YML063W,RPS1B,40S ribosomal protein S1-B,,107000,0,hart et al 63
YML064C,TEM1,Protein TEM1,,573,26,hart et al 285
YML065W,ORC1,Origin recognition complex subunit 1,1M4Z,3930,85,hart et al 65
YML067C,ERV41,ER-derived vesicles protein ERV41,,3000,166,hart et al 333
YML069W,POB3,FACT complex subunit POB3,2GCL,22400,0,hart et al 17
YML071C,COG8,Conserved oligomeric Golgi complex subunit 8,,6440,31,hart et al 40
YML073C,RPL6A,60S ribosomal protein L6-A,,37100,0,_group452
YML074C,FPR3,FK506-binding nuclear protein,,9490,0,_group399
YML077W,BET5,Transport protein particle 18 kDa subunit,3CUE,,,hart et al 25
YML085C,TUB1,Tubulin alpha-1 chain,,5590,41,hart et al 260
YML088W,UFO1,Ubiquitin ligase complex F-box protein UFO1,,639,0,_group673
YML091C,mitochondrial precursor,Ribonuclease P protein component,,1160,2,hart et al 339
YML092C,PRE8,Proteasome component Y7,1RYP,7060,7987,hart et al 13
YML093W,UTP14,U3 small nucleolar RNA-associated protein 14,,1470,9,hart et al 4
YML094W,GIM5,Prefoldin subunit 5,,2900,51,hart et al 50
YML095C,RAD10,DNA repair protein RAD10,,0,42,hart et al 154
YML097C,VPS9,Vacuolar protein sorting-associated protein 9,1P3Q,4280,85,_group228
YML098W,TAF13,Transcription initiation factor TFIID subunit 13,,2080,32,hart et al 7
YML099C,ARG81,Arginine metabolism regulation protein II,,,,_group388
YML100W,TSL1,Trehalose synthase complex regulatory subunit TSL1,,1960,39,hart et al 98
YML102W,CAC2,Chromatin assembly factor 1 subunit p60,,2130,45,hart et al 134
YML103C,NUP188,Nucleoporin NUP188,,11700,46,_group10
YML105C,SEC65,Signal recognition particle subunit SEC65,,0,66,hart et al 54
YML106W,URA5,Orotate phosphoribosyltransferase 1,2PS1,39300,0,hart et al 390
YML109W,ZDS2,Protein ZDS2,,105,47,hart et al 37
YML112W,CTK3,CTD kinase subunit gamma,,2640,94,hart et al 152
YML114C,TAF8,Transcription initiation factor TFIID subunit 8,,4680,24,hart et al 173
YML115C,VAN1,Mannan polymerase I complex VAN1 subunit,,4750,2,hart et al 36
YML117W,NAB6,Probable RNA-binding protein YML117W,,1540,139,hart et al 111
YML119W,,Hypothetical 40.1 kDa protein in NDI1-ATR1 intergenic region,,,,_group1106
YML121W,GTR1,GTP-binding protein GTR1,,907,0,_group658
YML123C,PHO84,Inorganic phosphate transporter PHO84,,335000,25,hart et al 103
YML124C,TUB3,Tubulin alpha-3 chain,,12300,448,_group494
YML126C,ERG13,Hydroxymethylglutaryl-CoA synthase,,34800,46,_group55
YML127W,RSC9,Chromatin structure remodeling complex protein RSC9,,2610,0,hart et al 6
YML132W,COS3,Protein COS2/COS3,,639,33,_group612
YMR001C,CDC5,Cell cycle serine/threonine-protein kinase CDC5/MSD2,,1480,10,hart et al 79
YMR004W,MVP1,Sorting nexin MVP1,,2210,18,_group988
YMR005W,TAF4,Transcription initiation factor TFIID subunit 4,,1940,23,hart et al 7
YMR012W,CLU1,Eukaryotic translation initiation factor 3 135 kDa subunit,,17000,44,hart et al 199
YMR016C,SOK2,Protein SOK2,,314,3,doubleton47
YMR017W,SPO20,Sporulation-specific protein 20,,,,_group228
YMR019W,STB4,Probable transcriptional regulatory protein STB4,,98.9,3,_group807
YMR022W,UBC7,Ubiquitin-conjugating enzyme E2-18 kDa,2UCZ,2100,31,_group1163
YMR023C,mitochondrial precursor,GTPase MSS1,,768,32,doubleton26
YMR024W,mitochondrial precursor,60S ribosomal protein L3,,300,94,hart et al 8
YMR025W,CSI1,Cop9 signalosome-interactor 1,,,,hart et al 45
YMR026C,PEX12,Peroxisome assembly protein 12,,907,33,_group650
YMR028W,TAP42,Type 2A phosphatase-associated protein 42,2V0P,,,hart et al 56
YMR029C,FAR8,Factor arrest protein 8,,4010,29,_group680
YMR031C,,Hypothetical 93.3 kDa protein in TAP42-CYK2 intergenic region,,5570,9,hart et al 300
YMR032W,HOF1,Cytokinesis 2 protein,,195,32,_group3
YMR033W,ARP9,Actin-like protein ARP9,,1790,0,hart et al 6
YMR036C,MIH1,M-phase inducer phosphatase,,0,12,_group1106
YMR037C,MSN2,Zinc finger protein MSN2,,125,2,doubleton47
YMR038C,CCS1,Superoxide dismutase 1 copper chaperone,1EJ8,12000,-159,hart et al 182
YMR039C,SUB1,RNA polymerase II transcriptional coactivator SUB1,,7820,46,_group1
YMR042W,ARG80,Arginine metabolism regulation protein I,,,,_group388
YMR043W,MCM1,Pheromone receptor transcription factor,1MNM,8970,-991,_group388
YMR044W,IOC4,ISWI one complex protein 4,,5820,16,hart et al 61
YMR047C,NUP116,Nucleoporin NUP116/NSP116,2AIV,,,hart et al 38
YMR048W,CSM3,Hypothetical 36.4 kDa protein in NUP116-FAR3 intergenic region,,358,2,hart et al 287
YMR049C,ERB1,Eukaryotic ribosome biogenesis protein 1,,2680,17,hart et al 20
YMR052W,FAR3,Factor arrest protein 3,,1540,7,_group680
YMR053C,STB2,Protein STB2,,,,_group807
YMR054W,Golgi isoform,Vacuolar ATP synthase subunit a,,1080,33,_group797
YMR055C,BUB2,Mitotic check point protein BUB2,,,,_group3
YMR059W,SEN15,tRNA-splicing endonuclease subunit SEN15,,,,_group463
YMR060C,SAM37,Sorting assembly machinery 37 kDa subunit,,1580,21,_group1161
YMR061W,RNA14,mRNA 3'-end-processing protein RNA14,,5350,7,hart et al 115
YMR067C,UBX4,UBX domain-containing protein 4,,3570,22,hart et al 70
YMR068W,AVO2,Target of rapamycin complex 2 subunit AVO2,,1180,58,_group31
YMR072W,mitochondrial precursor,ARS-binding factor 2,,3810,91,hart et al 128
YMR075W,RCO1,Transcriptional regulatory protein RCO1,,486,37,hart et al 22
YMR076C,PDS5,Sister chromatid cohesion protein PDS5,,7720,35,hart et al 17
YMR077C,VPS20,Vacuolar protein sorting-associated protein 20,,937,124,_group714
